,Unnamed: 0,R_fighter,B_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought.seconds.,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO.TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought.seconds.,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO.TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,R_odds,B_odds
1605,1606,Iuri Alcantara,Jimmie Rivera,Liam Kerrigan,2016-01-30,"Newark, New Jersey, USA",Blue,False,Bantamweight,3,0,2,0,19.5,10.0,2.5,1.0,127.0,54.0,0.5,0.5,104.5,39.5,0.5,6.0,6.0,0.0,0.0,130.0,55.5,0.48,0.0,1.5,0.0,0.0,131.0,56.5,2,0,20.0,9.0,1.0,1.0,99.0,36.5,0.0,0.0,66.0,17.5,0.0,14.0,11.0,0.0,0.0,100.0,37.5,0.44,0.0,3.5,0.0,0.0,100.5,38.0,4,494.5,0,0,1,0,1,0,0,2,Orthodox,162.56,172.72,135,0,1,0,9.18181818181818,7.0,3.7272727272727297,2.7272727272727297,41.0909090909091,16.0909090909091,12.272727272727302,9.0,46.363636363636395,19.9090909090909,0.18181818181818202,1.54545454545455,0.9090909090909091,3.2727272727272703,0.0909090909090909,57.0909090909091,27.818181818181802,0.483636363636363,0.45454545454545503,1.8181818181818201,1.27272727272727,0.42363636363636403,83.0909090909091,49.8181818181818,3,4,4.81818181818182,2.6363636363636402,2.54545454545455,2.0,24.0909090909091,8.54545454545454,18.272727272727302,11.5454545454545,33.2727272727273,15.0,0.0,6.81818181818182,4.454545454545451,1.27272727272727,0.45454545454545503,44.9090909090909,22.0909090909091,0.49636363636363595,0.0,5.0,2.09090909090909,0.30181818181818204,91.9090909090909,63.363636363636395,27,682.4545454545449,0,0,1,4,2,0,0,7,Southpaw,175.26,180.34,135.0,26.0,35.0,150,-170
1606,1607,Sage Northcutt,Bryan Barberena,Keith Peterson,2016-01-30,"Newark, New Jersey, USA",Blue,False,Welterweight,3,1,0,0,20.5,14.0,24.5,16.0,122.5,52.0,15.0,10.5,114.0,43.0,0.5,27.5,21.5,0.0,0.0,162.0,78.5,0.485,0.0,1.5,0.5,0.165,189.5,102.5,1,1,19.0,14.5,15.0,8.0,99.5,45.0,1.5,1.0,90.0,32.5,0.0,7.0,7.0,0.0,0.0,116.0,54.0,0.44,0.0,3.0,1.5,0.3,121.5,59.5,6,852.0,0,0,0,0,1,0,0,1,Southpaw,182.88,182.88,170,0,2,0,1.5,1.5,5.5,4.0,3.5,2.5,11.0,8.0,18.0,12.5,0.0,0.5,0.5,1.5,0.0,20.0,14.5,0.775,0.5,1.5,1.5,1.0,26.0,20.0,2,0,0.0,0.0,0.0,0.0,3.0,1.0,2.5,2.0,4.5,2.5,0.0,1.0,0.5,0.5,0.0,5.5,3.0,0.475,0.0,1.0,1.0,0.5,23.5,20.5,3,199.0,0,0,0,0,1,1,0,2,Orthodox,182.88,180.34,170.0,26.0,19.0,-275,235
1607,1608,Tarec Saffiedine,Jake Ellenberger,Gasper Oliver,2016-01-30,"Newark, New Jersey, USA",Red,False,Welterweight,3,1,0,0,5.26666666666667,3.7333333333333303,6.33333333333333,4.06666666666667,41.066666666666706,13.266666666666698,8.06666666666667,4.06666666666667,47.7333333333333,15.666666666666698,0.6,2.46666666666667,2.0,0.4,0.2,55.4666666666667,21.4,0.4006666666666671,0.266666666666667,2.6,1.46666666666667,0.4533333333333329,69.6,32.7333333333333,6,6,6.06666666666667,3.7333333333333303,4.33333333333333,2.53333333333333,50.0,15.4,5.26666666666667,3.2666666666666697,49.7333333333333,14.6,0.266666666666667,3.8,2.86666666666667,0.866666666666667,0.33333333333333304,59.6,21.2,0.3673333333333329,0.4,1.8,0.266666666666667,0.0993333333333333,81.0,40.6,32,550.6,0,0,1,2,4,1,1,9,Orthodox,175.26,180.34,170,1,0,0,9.5,7.5,1.0,0.5,164.5,77.5,3.5,3.0,115.5,39.0,1.5,44.0,34.5,3.0,0.0,169.0,81.0,0.445,0.5,1.5,0.5,0.165,192.0,104.0,1,1,22.5,16.0,1.5,0.5,187.0,79.5,5.5,4.5,166.5,63.5,0.5,5.0,5.0,0.0,0.0,194.0,84.5,0.43,0.5,1.5,0.5,0.165,197.5,87.0,8,1094.0,0,0,0,1,0,0,0,1,Switch,177.8,177.8,170.0,30.0,29.0,-265,225
1608,1609,Olivier Aubin-Mercier,Diego Ferreira,Vitor Ribeiro,2016-01-30,"Newark, New Jersey, USA",Blue,False,Lightweight,3,2,0,0,8.5,5.5,5.25,3.5,47.0,12.0,3.0,2.75,44.75,11.0,0.25,2.0,1.75,0.25,0.25,55.25,18.25,0.41,0.75,1.0,0.25,0.25,58.75,21.0,2,2,4.25,2.75,5.5,3.25,30.0,11.75,9.25,4.0,36.5,13.0,0.5,4.0,3.25,0.75,0.0,44.75,19.0,0.48,0.0,2.5,1.25,0.25,55.75,28.0,7,394.0,0,0,0,0,1,1,0,2,Orthodox,175.26,187.96,155,0,3,0,11.0,8.25,8.5,7.25,53.5,23.0,2.5,1.75,48.25,18.5,0.25,5.25,5.25,2.5,0.0,64.5,32.0,0.4875,0.5,9.75,3.25,0.355,100.0,62.0,3,1,9.5,6.75,6.25,3.5,64.0,24.5,6.5,5.75,56.0,17.25,0.0,11.25,9.75,0.25,0.0,76.75,33.75,0.4925,0.25,0.25,0.25,0.25,99.25,55.5,11,749.25,1,0,0,1,0,2,0,3,Southpaw,175.26,177.8,155.0,31.0,26.0,-260,220
1609,1610,Rafael Natal,Kevin Casey,Gary Copeland,2016-01-30,"Newark, New Jersey, USA",Red,False,Middleweight,3,1,0,0,5.5,2.75,1.0,1.0,18.75,6.75,12.25,9.75,23.25,12.25,0.25,3.25,2.5,0.75,0.25,32.0,17.5,0.4825,0.5,1.0,0.25,0.0825,54.0,38.0,1,3,10.0,7.75,12.25,8.0,18.5,5.25,3.25,1.5,23.25,6.25,0.25,0.75,0.75,0.5,0.0,34.0,14.75,0.4075,0.0,0.0,0.0,0.0,39.5,19.5,7,352.25,0,0,0,1,0,0,0,1,Southpaw,180.34,195.58,185,0,3,0,11.076923076923098,6.23076923076923,7.46153846153846,5.3846153846153895,64.69230769230771,25.923076923076895,12.8461538461538,8.76923076923077,59.84615384615379,22.3076923076923,0.307692307692308,14.076923076923098,11.5384615384615,2.6153846153846203,0.0769230769230769,85.0,40.0769230769231,0.47307692307692295,0.538461538461538,7.076923076923079,2.46153846153846,0.29153846153846197,113.307692307692,65.30769230769229,3,5,7.307692307692309,4.30769230769231,6.076923076923079,3.84615384615385,59.230769230769205,19.461538461538503,8.30769230769231,6.076923076923079,56.538461538461505,17.1538461538462,0.307692307692308,9.76923076923077,7.923076923076921,1.23076923076923,0.538461538461538,73.6153846153846,29.384615384615397,0.40769230769230796,0.153846153846154,2.3846153846153797,0.538461538461538,0.0892307692307692,90.46153846153851,44.6923076923077,36,815.769230769231,0,0,2,5,0,1,0,8,Orthodox,182.88,193.04,185.0,34.0,33.0,-175,155
1610,1611,Dustin Ortiz,Wilson Reis,Vitor Ribeiro,2016-01-30,"Newark, New Jersey, USA",Blue,False,Flyweight,3,1,0,0,4.8,3.2,6.6,4.8,46.2,12.0,12.2,7.0,50.6,12.8,0.0,9.6,7.8,3.0,0.4,65.0,23.8,0.364,0.4,7.6,3.4,0.444,104.0,54.4,2,2,7.4,4.2,3.8,2.2,43.4,13.6,12.2,7.8,47.6,16.6,0.8,4.4,2.8,1.8,0.4,59.4,23.6,0.386,0.0,1.6,1.2,0.292,88.8,49.8,13,761.6,0,0,0,2,0,1,0,3,Southpaw,162.56,165.1,125,0,1,0,18.6666666666667,14.833333333333302,18.3333333333333,13.333333333333302,56.3333333333333,15.0,26.8333333333333,22.3333333333333,77.3333333333333,31.3333333333333,0.0,5.5,4.5,4.0,0.5,101.5,50.6666666666667,0.51,0.166666666666667,8.33333333333333,2.6666666666666696,0.345,155.5,100.0,2,2,12.666666666666698,7.5,11.833333333333302,8.83333333333333,61.8333333333333,25.1666666666667,4.66666666666667,4.16666666666667,54.8333333333333,21.3333333333333,0.0,10.833333333333302,9.33333333333333,1.0,0.166666666666667,78.3333333333333,38.1666666666667,0.4883333333333329,1.33333333333333,4.5,2.3333333333333304,0.3716666666666671,91.3333333333333,50.5,18,862.833333333333,0,0,2,0,2,0,0,4,Orthodox,165.1,165.1,125.0,31.0,27.0,-275,235
1611,1612,George Sullivan,Alexander Yakovlev,Gasper Oliver,2016-01-30,"Newark, New Jersey, USA",Blue,False,Welterweight,3,0,1,0,9.66666666666667,7.0,5.0,3.3333333333333304,64.6666666666667,26.0,4.33333333333333,3.0,54.0,17.6666666666667,0.33333333333333304,10.3333333333333,7.66666666666667,1.33333333333333,0.33333333333333304,74.0,32.3333333333333,0.45,0.0,5.33333333333333,1.0,0.3,81.3333333333333,38.0,1,2,10.0,6.66666666666667,9.33333333333333,6.66666666666667,72.3333333333333,25.0,13.0,8.33333333333333,79.0,28.0,0.33333333333333304,5.66666666666667,5.33333333333333,1.6666666666666698,0.0,94.6666666666667,40.0,0.40333333333333293,0.0,8.0,1.33333333333333,0.256666666666667,124.0,69.0,9,900.0,0,0,0,1,0,0,0,1,Southpaw,190.5,187.96,155,0,1,0,18.75,11.25,8.5,6.25,98.25,28.25,18.25,14.75,94.75,29.25,0.0,11.5,8.75,1.75,0.25,125.0,49.25,0.4525,0.75,5.75,1.25,0.41,162.75,84.5,2,1,14.0,6.0,6.75,4.0,65.75,23.25,4.5,2.75,55.25,17.0,0.25,7.75,7.0,1.5,0.0,77.0,30.0,0.37,0.5,4.5,2.75,0.695,88.75,41.5,11,768.0,0,0,0,2,1,0,0,3,Orthodox,182.88,185.42,170.0,31.0,34.0,-115,-105
1612,1613,Alex Caceres,Masio Fullen,Gary Copeland,2016-01-30,"Newark, New Jersey, USA",Red,False,Featherweight,3,1,0,0,6.5,5.0,17.0,7.5,48.5,12.5,2.0,1.0,60.5,16.0,0.0,0.5,0.0,0.0,0.0,67.5,21.0,0.65,0.0,1.0,0.5,0.25,79.5,31.0,1,1,6.0,4.0,12.5,5.5,37.0,13.0,0.0,0.0,36.5,11.0,0.0,7.0,3.5,0.5,0.0,49.5,18.5,0.185,1.0,5.0,1.5,0.61,51.0,20.0,4,500.5,0,0,1,0,0,0,0,1,Orthodox,177.8,177.8,145,3,0,0,12.5,9.16666666666667,4.08333333333333,3.3333333333333304,69.25,33.0833333333333,5.08333333333333,3.4166666666666696,59.3333333333333,25.25,0.0833333333333333,6.58333333333333,5.41666666666667,1.16666666666667,0.75,78.4166666666667,39.8333333333333,0.4575,1.0,0.166666666666667,0.166666666666667,0.166666666666667,92.9166666666667,52.9166666666667,2,7,7.83333333333333,4.58333333333333,3.25,2.5833333333333304,49.4166666666667,16.5833333333333,6.0,3.6666666666666696,46.0833333333333,14.583333333333302,0.25,4.75,3.6666666666666696,2.0,0.4166666666666671,58.6666666666667,22.8333333333333,0.4383333333333329,0.583333333333333,5.66666666666667,2.3333333333333304,0.40666666666666706,84.6666666666667,44.3333333333333,30,670.5,0,0,2,1,0,2,0,5,Southpaw,177.8,185.42,145.0,29.0,27.0,-290,245
1614,1615,Damon Jackson,Levan Makashvili,Gasper Oliver,2016-01-30,"Newark, New Jersey, USA",Draw,False,Featherweight,3,1,0,0,12.5,8.5,14.0,9.5,39.0,16.5,8.0,6.0,37.5,13.5,0.0,11.0,10.0,2.5,0.0,61.0,32.0,0.515,0.0,10.5,4.5,0.39,97.0,64.5,1,1,10.0,9.0,7.5,6.5,47.5,18.0,0.0,0.0,30.5,4.5,0.0,14.5,11.0,0.5,0.0,55.0,24.5,0.46,0.5,7.0,1.5,0.15,65.5,33.0,6,900.0,0,0,1,0,0,0,0,1,Orthodox,172.72,172.72,145,2,0,0,5.5,2.5,6.0,3.5,23.5,7.5,1.5,1.5,23.5,8.0,0.0,2.0,2.0,0.0,0.0,31.0,12.5,0.39,0.0,4.5,1.5,0.375,36.5,17.5,0,2,9.5,7.0,6.5,5.5,24.5,11.5,0.0,0.0,20.0,8.5,0.0,1.5,1.5,0.0,0.0,31.0,17.0,0.615,1.5,0.0,0.0,0.0,38.0,24.0,3,312.5,0,0,0,0,0,0,0,0,Switch,180.34,180.34,145.0,27.0,27.0,295,-355
1616,1617,TJ Dillashaw,Dominick Cruz,Herb Dean,2016-01-17,"Boston, Massachusetts, USA",Blue,True,Bantamweight,5,0,3,0,26.0,18.0,12.666666666666698,11.0,107.333333333333,38.6666666666667,11.0,9.0,96.3333333333333,34.0,0.0,8.66666666666667,6.66666666666667,3.0,0.33333333333333304,131.0,58.6666666666667,0.5366666666666671,0.33333333333333304,11.333333333333302,5.33333333333333,0.606666666666667,169.0,89.6666666666667,3,0,19.6666666666667,12.0,16.6666666666667,10.6666666666667,102.333333333333,27.6666666666667,0.0,0.0,89.6666666666667,20.3333333333333,0.0,9.66666666666667,6.0,0.0,0.0,119.0,38.3333333333333,0.28,0.0,3.6666666666666696,0.666666666666667,0.12,155.0,68.6666666666667,11,1020.3333333333301,2,0,0,2,1,0,0,3,Orthodox,172.72,172.72,135,0,4,0,13.6,10.3,12.5,8.2,127.4,49.5,16.1,11.8,129.4,48.7,0.5,13.0,10.5,1.9,0.0,156.0,69.5,0.41100000000000003,1.1,3.6,1.4,0.363,178.2,88.7,4,2,12.9,6.5,6.5,3.7,91.8,27.0,1.0,0.7,78.9,19.2,0.1,7.5,5.7,0.0,0.0,99.3,31.4,0.35100000000000003,0.2,1.9,0.0,0.0,104.4,36.1,28,717.6,4,0,0,2,5,1,0,8,Orthodox,167.64,170.18,125.0,30.0,29.0,-155,135
1618,1619,Travis Browne,Matt Mitrione,Gary Forman,2016-01-17,"Boston, Massachusetts, USA",Red,False,Heavyweight,3,1,0,0,2.6153846153846203,1.92307692307692,3.69230769230769,2.15384615384615,35.4615384615385,16.1538461538462,4.23076923076923,3.69230769230769,36.4615384615385,16.2307692307692,0.615384615384615,4.30769230769231,3.84615384615385,0.153846153846154,0.0,43.3846153846154,22.0,0.540769230769231,0.307692307692308,0.0769230769230769,0.0,0.0,47.461538461538495,25.538461538461497,5,4,3.84615384615385,2.07692307692308,3.23076923076923,2.3076923076923097,39.0769230769231,10.692307692307699,2.3846153846153797,2.0,37.1538461538462,10.1538461538462,0.0769230769230769,3.69230769230769,2.76923076923077,0.615384615384615,0.0769230769230769,44.6923076923077,15.0,0.383846153846154,0.23076923076923103,2.0,0.8461538461538459,0.318461538461539,52.84615384615379,21.6923076923077,20,341.307692307692,0,0,0,1,8,0,0,9,Switch,190.5,200.66,265,1,0,0,5.75,4.0,4.25,3.4166666666666696,34.25,11.5,8.33333333333333,5.91666666666667,36.5,13.166666666666698,0.4166666666666671,4.58333333333333,3.6666666666666696,1.25,0.0,46.8333333333333,20.8333333333333,0.5058333333333329,0.166666666666667,0.916666666666667,0.666666666666667,0.346666666666667,52.25,25.6666666666667,3,4,6.41666666666667,5.33333333333333,11.0,8.33333333333333,35.9166666666667,17.9166666666667,2.3333333333333304,1.6666666666666698,35.0833333333333,16.25,0.33333333333333304,7.75,6.33333333333333,0.25,0.0833333333333333,49.25,27.9166666666667,0.545833333333333,0.25,1.4166666666666698,0.25,0.055,62.4166666666667,40.3333333333333,20,427.416666666667,0,0,0,1,6,1,0,8,Orthodox,198.12,200.66,255.0,37.0,33.0,-170,150
1619,1620,Ross Pearson,Francisco Trinaldo,Herb Dean,2016-01-17,"Boston, Massachusetts, USA",Blue,False,Lightweight,3,0,4,0,11.1818181818182,8.90909090909091,7.63636363636364,5.545454545454549,51.2727272727273,17.818181818181802,11.1818181818182,6.72727272727273,53.0909090909091,16.0909090909091,0.272727272727273,5.81818181818182,5.09090909090909,0.9090909090909091,0.0909090909090909,70.0909090909091,30.0909090909091,0.5063636363636359,0.45454545454545503,1.72727272727273,0.7272727272727271,0.26363636363636395,86.4545454545455,45.1818181818182,4,3,7.81818181818182,5.0,5.90909090909091,5.09090909090909,42.1818181818182,15.0,5.0,3.0,40.636363636363605,14.090909090909099,0.0,4.63636363636364,4.0,1.27272727272727,0.0909090909090909,53.0909090909091,23.0909090909091,0.46727272727272706,0.36363636363636404,4.09090909090909,1.6363636363636398,0.297272727272727,83.9090909090909,48.7272727272727,25,632.0,0,0,1,3,2,2,0,8,Southpaw,175.26,177.8,155,0,1,0,14.6470588235294,10.294117647058801,11.9411764705882,8.29411764705882,83.52941176470591,31.647058823529395,2.7058823529411806,1.4117647058823501,76.17647058823529,25.058823529411804,0.3529411764705879,7.35294117647059,6.0,0.17647058823529396,0.0588235294117647,98.1764705882353,41.3529411764706,0.433529411764706,0.0,1.88235294117647,0.647058823529412,0.3529411764705879,111.647058823529,53.4117647058824,3,7,11.9411764705882,7.705882352941179,11.823529411764698,7.52941176470588,90.64705882352942,24.2352941176471,2.17647058823529,1.47058823529412,85.3529411764706,20.8235294117647,0.294117647058824,7.35294117647059,4.70588235294118,0.3529411764705879,0.0588235294117647,104.647058823529,33.2352941176471,0.339411764705882,0.11764705882352902,4.0,0.941176470588235,0.175882352941176,115.41176470588199,42.8235294117647,42,659.470588235294,1,0,1,4,4,0,1,10,Orthodox,172.72,175.26,155.0,37.0,31.0,-150,130
1620,1621,Patrick Cote,Ben Saunders,Steve Rita,2016-01-17,"Boston, Massachusetts, USA",Red,False,Welterweight,3,0,3,0,13.5,10.3,15.0,11.2,31.6,15.5,3.0,2.6,33.3,16.3,0.2,2.8,2.7,0.4,0.0,49.6,29.3,0.627,0.9,0.4,0.1,0.1,79.6,57.5,3,3,4.4,3.4,9.9,6.0,27.5,10.9,10.4,7.0,38.2,15.7,0.2,5.2,4.8,1.0,0.1,47.8,23.9,0.469,0.3,4.0,1.1,0.452,87.3,60.1,20,508.3,0,0,1,1,2,3,0,7,Orthodox,187.96,195.58,170,0,2,0,7.888888888888889,4.33333333333333,10.3888888888889,6.611111111111111,42.77777777777779,17.1666666666667,7.44444444444444,5.66666666666667,42.8333333333333,17.7222222222222,0.277777777777778,9.888888888888891,7.388888888888889,0.8888888888888891,0.166666666666667,60.6111111111111,29.4444444444444,0.44888888888888895,0.166666666666667,2.6666666666666696,0.555555555555556,0.14777777777777804,83.6111111111111,50.9444444444444,4,9,10.0555555555556,7.66666666666667,11.666666666666698,7.94444444444444,42.3333333333333,17.7777777777778,12.055555555555598,8.0,49.22222222222221,20.611111111111104,0.111111111111111,6.77777777777778,5.44444444444444,1.6666666666666698,0.111111111111111,66.0555555555556,33.7222222222222,0.48944444444444396,0.6111111111111109,2.72222222222222,1.44444444444444,0.490555555555556,101.61111111111099,66.0555555555556,45,677.666666666667,2,0,1,4,3,0,0,9,Orthodox,180.34,180.34,170.0,32.0,35.0,130,-150
1621,1622,Tim Boetsch,Ed Herman,Kevin MacDonald,2016-01-17,"Boston, Massachusetts, USA",Blue,False,Light Heavyweight,3,1,0,0,9.823529411764712,8.58823529411765,11.3529411764706,8.29411764705882,24.411764705882398,7.76470588235294,14.3529411764706,10.0,37.6470588235294,15.411764705882401,0.11764705882352902,2.64705882352941,2.05882352941176,1.88235294117647,0.23529411764705901,50.1176470588235,26.058823529411804,0.49470588235294105,0.7647058823529409,3.4705882352941204,1.7647058823529398,0.4629411764705879,82.82352941176471,56.23529411764711,3,8,6.117647058823531,5.05882352941176,6.64705882352941,5.29411764705882,21.1176470588235,11.470588235294098,7.941176470588241,5.11764705882353,25.1176470588235,12.823529411764698,0.11764705882352902,4.47058823529412,4.0,1.70588235294118,0.3529411764705879,35.7058823529412,21.8823529411765,0.615294117647059,1.05882352941176,2.76470588235294,0.823529411764706,0.161764705882353,57.0,41.1176470588235,37,543.0,1,0,1,2,2,4,0,9,Orthodox,185.42,195.58,205,2,0,0,9.94117647058824,6.882352941176469,11.117647058823499,7.64705882352941,38.8235294117647,16.5882352941176,3.76470588235294,2.88235294117647,38.2941176470588,15.6470588235294,0.3529411764705879,5.47058823529412,4.58823529411765,0.7058823529411771,0.11764705882352902,53.70588235294121,27.1176470588235,0.503529411764706,0.647058823529412,3.3529411764705896,1.11764705882353,0.172941176470588,73.52941176470591,44.6470588235294,4,8,9.23529411764706,7.35294117647059,10.235294117647099,6.35294117647059,41.4117647058824,12.6470588235294,12.0,8.05882352941176,49.3529411764706,15.9411764705882,0.0588235294117647,5.05882352941176,3.76470588235294,1.23529411764706,0.0,63.6470588235294,27.058823529411804,0.45764705882352896,0.529411764705882,2.58823529411765,1.1764705882352902,0.30588235294117605,87.0,48.29411764705879,39,596.411764705882,0,0,2,3,4,0,0,9,Orthodox,182.88,187.96,185.0,35.0,34.0,-170,150
1624,1625,Paul Felder,Daron Cruickshank,Steve Rita,2016-01-17,"Boston, Massachusetts, USA",Red,False,Lightweight,3,3,0,0,13.916666666666698,7.83333333333333,6.75,4.41666666666667,67.3333333333333,21.1666666666667,4.5,3.5,58.8333333333333,16.5,0.4166666666666671,5.83333333333333,4.75,0.5,0.166666666666667,78.5833333333333,29.0833333333333,0.3875,0.166666666666667,2.9166666666666696,1.25,0.30166666666666697,85.75,34.9166666666667,2,6,9.5,6.16666666666667,4.33333333333333,2.0,61.0,24.0,4.66666666666667,3.0833333333333304,51.1666666666667,15.5,0.0,9.33333333333333,7.41666666666667,1.08333333333333,0.0833333333333333,70.0,29.0833333333333,0.435,0.75,1.33333333333333,0.5,0.3125,83.25,39.6666666666667,27,592.75,0,0,1,2,3,0,0,6,Switch,172.72,182.88,155,2,0,0,11.75,8.25,12.5,8.75,96.0,31.5,11.25,7.5,94.5,27.75,0.25,13.5,11.75,0.25,0.0,119.75,47.75,0.4125,0.0,0.5,0.25,0.25,129.75,56.75,2,2,18.0,13.75,4.0,2.5,79.0,38.75,5.25,2.75,56.75,19.25,0.25,13.5,11.0,1.75,0.25,88.25,44.0,0.495,0.0,5.0,1.75,0.3425,101.0,54.0,11,782.25,0,0,1,0,1,0,0,2,Orthodox,180.34,177.8,155.0,30.0,31.0,-240,200
1625,1626,Ilir Latifi,Sean O'Connell,Kevin MacDonald,2016-01-17,"Boston, Massachusetts, USA",Red,False,Light Heavyweight,3,0,2,0,14.75,11.5,19.0,15.75,88.5,36.5,0.5,0.25,85.5,34.5,0.5,7.75,6.5,0.0,0.0,108.0,52.5,0.5125,0.5,1.75,0.0,0.0,139.25,80.75,2,2,21.5,18.0,18.0,14.25,84.5,39.0,0.75,0.75,76.0,31.0,0.25,5.75,5.0,0.0,0.0,103.25,54.0,0.5625,0.0,0.5,0.25,0.25,117.5,66.75,8,488.5,0,0,0,0,2,0,0,2,Orthodox,185.42,187.96,205,0,1,0,1.6,1.0,0.2,0.0,29.6,7.6,1.8,1.0,27.2,5.2,0.2,2.8,2.4,0.2,0.0,31.6,8.6,0.354,0.4,1.0,0.6,0.466,33.2,9.4,2,2,4.0,1.6,0.2,0.2,33.8,17.4,2.0,1.6,28.8,14.6,0.0,3.2,3.0,0.0,0.0,36.0,19.2,0.35600000000000004,0.0,0.0,0.0,0.0,36.4,19.6,7,276.6,0,0,0,0,2,1,0,3,Orthodox,177.8,185.42,205.0,32.0,32.0,-265,245
